Player,Action,Destination,Depth,Value
Confederacy,Paratroop Drop,BD,2,105.0
Union,Paratroop Drop,U,3,75.0
Confederacy,Paratroop Drop,BD,2,105.0
Union,Paratroop Drop,V,3,61.0
Confederacy,Paratroop Drop,BD,2,105.0
Union,Paratroop Drop,W,3,37.0
Confederacy,Paratroop Drop,BD,2,105.0
Union,Paratroop Drop,X,3,97.0
Confederacy,Paratroop Drop,BD,2,105.0
Union,Paratroop Drop,Y,3,13.0
Confederacy,Paratroop Drop,BD,2,105.0
Union,Paratroop Drop,Z,3,38.0
Confederacy,Paratroop Drop,BD,2,105.0
Union,Paratroop Drop,A,1,69.0
Confederacy,Paratroop Drop,C,2,-Infinity
Union,Force March,S,3,-15.0
Confederacy,Paratroop Drop,C,2,-15.0
Union,Force March,T,3,50.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Force March,Z,3,-1.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,AA,3,-7.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,AB,3,-31.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,AC,3,24.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,AD,3,-23.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,B,3,9.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,BA,3,-18.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,BB,3,-6.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,BC,3,48.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,BD,3,12.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,D,3,4.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,E,3,23.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,F,3,19.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,G,3,18.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,H,3,11.0
Confederacy,Paratroop Drop,C,2,50.0
Union,Paratroop Drop,I,3,55.0
Confederacy,Paratroop Drop,C,2,55.0
Union,Paratroop Drop,J,3,-6.0
Confederacy,Paratroop Drop,C,2,55.0
Union,Paratroop Drop,K,3,62.0
Confederacy,Paratroop Drop,C,2,62.0
Union,Paratroop Drop,L,3,66.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,M,3,-27.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,N,3,18.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,O,3,12.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,P,3,30.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,Q,3,24.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,R,3,25.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,S,3,-15.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,T,3,50.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,U,3,36.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,V,3,22.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,W,3,-2.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,X,3,58.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,Y,3,-26.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,Z,3,-1.0
Confederacy,Paratroop Drop,C,2,66.0
Union,Paratroop Drop,A,1,66.0
Confederacy,Paratroop Drop,D,2,-Infinity
Union,Force March,S,3,32.0
Confederacy,Paratroop Drop,D,2,32.0
Union,Force March,T,3,97.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Force March,Z,3,46.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,AA,3,40.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,AB,3,16.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,AC,3,71.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,AD,3,24.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,B,3,56.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,BA,3,29.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,BB,3,41.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,BC,3,95.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,BD,3,59.0
Confederacy,Paratroop Drop,D,2,97.0
Union,Paratroop Drop,C,3,98.0
Confederacy,Paratroop Drop,D,2,98.0
Union,Paratroop Drop,E,3,70.0
Confederacy,Paratroop Drop,D,2,98.0
Union,Paratroop Drop,F,3,66.0
Confederacy,Paratroop Drop,D,2,98.0
Union,Paratroop Drop,G,3,65.0
Confederacy,Paratroop Drop,D,2,98.0
Union,Paratroop Drop,H,3,58.0
Confederacy,Paratroop Drop,D,2,98.0
Union,Paratroop Drop,I,3,102.0
Confederacy,Paratroop Drop,D,2,102.0
Union,Paratroop Drop,J,3,41.0
Confederacy,Paratroop Drop,D,2,102.0
Union,Paratroop Drop,K,3,109.0
Confederacy,Paratroop Drop,D,2,109.0
Union,Paratroop Drop,L,3,113.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,M,3,20.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,N,3,65.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,O,3,59.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,P,3,77.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,Q,3,71.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,R,3,72.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,S,3,32.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,T,3,97.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,U,3,83.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,V,3,69.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,W,3,45.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,X,3,105.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,Y,3,21.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,Z,3,46.0
Confederacy,Paratroop Drop,D,2,113.0
Union,Paratroop Drop,A,1,66.0
Confederacy,Paratroop Drop,E,2,-Infinity
Union,Force March,S,3,13.0
Confederacy,Paratroop Drop,E,2,13.0
Union,Force March,T,3,78.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Force March,Z,3,27.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,AA,3,21.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,AB,3,-3.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,AC,3,52.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,AD,3,5.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,B,3,37.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,BA,3,10.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,BB,3,22.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,BC,3,76.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,BD,3,40.0
Confederacy,Paratroop Drop,E,2,78.0
Union,Paratroop Drop,C,3,79.0
Confederacy,Paratroop Drop,E,2,79.0
Union,Paratroop Drop,D,3,32.0
Confederacy,Paratroop Drop,E,2,79.0
Union,Paratroop Drop,F,3,47.0
Confederacy,Paratroop Drop,E,2,79.0
Union,Paratroop Drop,G,3,46.0
Confederacy,Paratroop Drop,E,2,79.0
Union,Paratroop Drop,H,3,39.0
Confederacy,Paratroop Drop,E,2,79.0
Union,Paratroop Drop,I,3,83.0
Confederacy,Paratroop Drop,E,2,83.0
Union,Paratroop Drop,J,3,22.0
Confederacy,Paratroop Drop,E,2,83.0
Union,Paratroop Drop,K,3,90.0
Confederacy,Paratroop Drop,E,2,90.0
Union,Paratroop Drop,L,3,94.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,M,3,1.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,N,3,46.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,O,3,40.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,P,3,58.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,Q,3,52.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,R,3,53.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,S,3,13.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,T,3,78.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,U,3,64.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,V,3,50.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,W,3,26.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,X,3,86.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,Y,3,2.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,Z,3,27.0
Confederacy,Paratroop Drop,E,2,94.0
Union,Paratroop Drop,A,1,66.0
Confederacy,Paratroop Drop,F,2,-Infinity
Union,Force March,S,3,119.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Force March,T,3,82.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Force March,Z,3,31.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,AA,3,25.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,AB,3,1.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,AC,3,56.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,AD,3,9.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,B,3,41.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,BA,3,14.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,BB,3,26.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,BC,3,80.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,BD,3,44.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,C,3,83.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,D,3,36.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,E,3,55.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,G,3,50.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,H,3,43.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,I,3,87.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,J,3,26.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,K,3,94.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,L,3,98.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,M,3,5.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,N,3,50.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,O,3,44.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,P,3,62.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,Q,3,56.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,R,3,57.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,S,3,17.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,T,3,82.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,U,3,68.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,V,3,54.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,W,3,30.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,X,3,90.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,Y,3,6.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,Z,3,31.0
Confederacy,Paratroop Drop,F,2,119.0
Union,Paratroop Drop,A,1,66.0
Confederacy,Paratroop Drop,G,2,-Infinity
Union,Force March,S,3,18.0
Confederacy,Paratroop Drop,G,2,18.0
Union,Force March,T,3,83.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Force March,Z,3,32.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,AA,3,26.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,AB,3,2.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,AC,3,57.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,AD,3,10.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,B,3,42.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,BA,3,15.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,BB,3,27.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,BC,3,81.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,BD,3,45.0
Confederacy,Paratroop Drop,G,2,83.0
Union,Paratroop Drop,C,3,84.0
Confederacy,Paratroop Drop,G,2,84.0
Union,Paratroop Drop,D,3,37.0
Confederacy,Paratroop Drop,G,2,84.0
Union,Paratroop Drop,E,3,56.0
Confederacy,Paratroop Drop,G,2,84.0
Union,Paratroop Drop,F,3,52.0
Confederacy,Paratroop Drop,G,2,84.0
Union,Paratroop Drop,H,3,44.0
Confederacy,Paratroop Drop,G,2,84.0
Union,Paratroop Drop,I,3,88.0
Confederacy,Paratroop Drop,G,2,88.0
Union,Paratroop Drop,J,3,27.0
Confederacy,Paratroop Drop,G,2,88.0
Union,Paratroop Drop,K,3,95.0
Confederacy,Paratroop Drop,G,2,95.0
Union,Paratroop Drop,L,3,99.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,M,3,6.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,N,3,51.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,O,3,45.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,P,3,63.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,Q,3,57.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,R,3,58.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,S,3,18.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,T,3,83.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,U,3,69.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,V,3,55.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,W,3,31.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,X,3,91.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,Y,3,7.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,Z,3,32.0
Confederacy,Paratroop Drop,G,2,99.0
Union,Paratroop Drop,A,1,66.0
Confederacy,Paratroop Drop,H,2,-Infinity
Union,Force March,S,3,25.0
Confederacy,Paratroop Drop,H,2,25.0
Union,Force March,T,3,90.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Force March,Z,3,39.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,AA,3,33.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,AB,3,9.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,AC,3,64.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,AD,3,17.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,B,3,49.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,BA,3,22.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,BB,3,34.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,BC,3,88.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,BD,3,52.0
Confederacy,Paratroop Drop,H,2,90.0
Union,Paratroop Drop,C,3,91.0
Confederacy,Paratroop Drop,H,2,91.0
Union,Paratroop Drop,D,3,44.0
Confederacy,Paratroop Drop,H,2,91.0
Union,Paratroop Drop,E,3,63.0
Confederacy,Paratroop Drop,H,2,91.0
Union,Paratroop Drop,F,3,59.0
Confederacy,Paratroop Drop,H,2,91.0
Union,Paratroop Drop,G,3,58.0
Confederacy,Paratroop Drop,H,2,91.0
Union,Paratroop Drop,I,3,95.0
Confederacy,Paratroop Drop,H,2,95.0
Union,Paratroop Drop,J,3,34.0
Confederacy,Paratroop Drop,H,2,95.0
Union,Paratroop Drop,K,3,102.0
Confederacy,Paratroop Drop,H,2,102.0
Union,Paratroop Drop,L,3,106.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,M,3,13.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,N,3,58.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,O,3,52.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,P,3,70.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,Q,3,64.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,R,3,65.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,S,3,25.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,T,3,90.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,U,3,76.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,V,3,62.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,W,3,38.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,X,3,98.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,Y,3,14.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,Z,3,39.0
Confederacy,Paratroop Drop,H,2,106.0
Union,Paratroop Drop,A,1,66.0
Confederacy,Paratroop Drop,I,2,-Infinity
Union,Force March,S,3,-19.0
Confederacy,Paratroop Drop,I,2,-19.0
Union,Force March,T,3,46.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Force March,Z,3,-5.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,AA,3,-11.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,AB,3,-35.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,AC,3,20.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,AD,3,-27.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,B,3,5.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,BA,3,-22.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,BB,3,-10.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,BC,3,44.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,BD,3,8.0
Confederacy,Paratroop Drop,I,2,46.0
Union,Paratroop Drop,C,3,47.0
Confederacy,Paratroop Drop,I,2,47.0
Union,Paratroop Drop,D,3,0.0
Confederacy,Paratroop Drop,I,2,47.0
Union,Paratroop Drop,E,3,19.0
Confederacy,Paratroop Drop,I,2,47.0
Union,Paratroop Drop,F,3,15.0
Confederacy,Paratroop Drop,I,2,47.0
Union,Paratroop Drop,G,3,14.0
Confederacy,Paratroop Drop,I,2,47.0
Union,Paratroop Drop,H,3,7.0
Confederacy,Paratroop Drop,I,2,47.0
Union,Paratroop Drop,J,3,-10.0
Confederacy,Paratroop Drop,I,2,47.0
Union,Paratroop Drop,K,3,58.0
Confederacy,Paratroop Drop,I,2,58.0
Union,Paratroop Drop,L,3,62.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,M,3,-31.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,N,3,14.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,O,3,8.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,P,3,26.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,Q,3,20.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,R,3,21.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,S,3,-19.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,T,3,46.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,U,3,32.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,V,3,18.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,W,3,-6.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,X,3,54.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,Y,3,-30.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,Z,3,-5.0
Confederacy,Paratroop Drop,I,2,62.0
Union,Paratroop Drop,A,1,62.0
Confederacy,Paratroop Drop,J,2,-Infinity
Union,Force March,S,3,42.0
Confederacy,Paratroop Drop,J,2,42.0
Union,Force March,T,3,107.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Force March,Z,3,56.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,AA,3,50.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,AB,3,26.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,AC,3,81.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,AD,3,34.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,B,3,66.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,BA,3,39.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,BB,3,51.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,BC,3,105.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,BD,3,69.0
Confederacy,Paratroop Drop,J,2,107.0
Union,Paratroop Drop,C,3,108.0
Confederacy,Paratroop Drop,J,2,108.0
Union,Paratroop Drop,D,3,61.0
Confederacy,Paratroop Drop,J,2,108.0
Union,Paratroop Drop,E,3,80.0
Confederacy,Paratroop Drop,J,2,108.0
Union,Paratroop Drop,F,3,76.0
Confederacy,Paratroop Drop,J,2,108.0
Union,Paratroop Drop,G,3,75.0
Confederacy,Paratroop Drop,J,2,108.0
Union,Paratroop Drop,H,3,68.0
Confederacy,Paratroop Drop,J,2,108.0
Union,Paratroop Drop,I,3,112.0
Confederacy,Paratroop Drop,J,2,112.0
Union,Paratroop Drop,K,3,119.0
Confederacy,Paratroop Drop,J,2,119.0
Union,Paratroop Drop,L,3,123.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,M,3,30.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,N,3,75.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,O,3,69.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,P,3,87.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,Q,3,81.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,R,3,82.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,S,3,42.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,T,3,107.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,U,3,93.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,V,3,79.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,W,3,55.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,X,3,115.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,Y,3,31.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,Z,3,56.0
Confederacy,Paratroop Drop,J,2,123.0
Union,Paratroop Drop,A,1,62.0
Confederacy,Paratroop Drop,K,2,-Infinity
Union,Force March,S,3,-26.0
Confederacy,Paratroop Drop,K,2,-26.0
Union,Force March,T,3,39.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Force March,Z,3,-12.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,AA,3,-18.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,AB,3,-42.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,AC,3,13.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,AD,3,-34.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,B,3,-2.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,BA,3,-29.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,BB,3,-17.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,BC,3,37.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,BD,3,1.0
Confederacy,Paratroop Drop,K,2,39.0
Union,Paratroop Drop,C,3,40.0
Confederacy,Paratroop Drop,K,2,40.0
Union,Paratroop Drop,D,3,-7.0
Confederacy,Paratroop Drop,K,2,40.0
Union,Paratroop Drop,E,3,12.0
Confederacy,Paratroop Drop,K,2,40.0
Union,Paratroop Drop,F,3,8.0
Confederacy,Paratroop Drop,K,2,40.0
Union,Paratroop Drop,G,3,7.0
Confederacy,Paratroop Drop,K,2,40.0
Union,Paratroop Drop,H,3,0.0
Confederacy,Paratroop Drop,K,2,40.0
Union,Paratroop Drop,I,3,44.0
Confederacy,Paratroop Drop,K,2,44.0
Union,Paratroop Drop,J,3,-17.0
Confederacy,Paratroop Drop,K,2,44.0
Union,Paratroop Drop,L,3,55.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,M,3,-38.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,N,3,7.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,O,3,1.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,P,3,19.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,Q,3,13.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,R,3,14.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,S,3,-26.0
Confederacy,Paratroop Drop,K,2,55.0
Union,Paratroop Drop,T,3,39.0
